dataset,mode,route_bits,route_strategy,top_p,prefetch_distance,ef,graph_fingerprint,route_fingerprint,index_bytes,recall,qps,avg_latency_us,p50_us,p95_us,p99_us,route_top4_float_top1_coverage,route_top8_float_top4_coverage,visited_nodes,distance_computations,neighbors_seen,neighbors_unvisited,route_scored,priority_full_count,remaining_full_count,route_score_us,top_p_select_us,full_distance_us,queue_update_us,traversal_us,route_oracle_samples,route_top1_matches_float_top1,route_top4_contains_float_top1,route_top8_float_top4_hits,route_top8_float_top4_total
dbpedia,route_priority,8,short_code_selected,8,8,64,10578023270251871138,8232653579061270536,1159832224,0.92758,768.1961626912115,1298.9145114,1294.781,1690.7708499999999,2015.565829999996,0.2539840637450199,0.4206882812889088,1274.476,1274.476,1572.4744,1149.8738,1149.8738,520.0454,629.8284,51.64253259999997,25.215983000000076,958.5153140000007,0.0,1243.5575716000042,1.004,0.0682,0.255,1.6894,4.0158
dbpedia,route_priority,8,short_code_selected,8,8,96,10578023270251871138,8232653579061270536,1159832224,0.94352,578.373700551217,1726.0150294,1727.7035,2253.0141,2549.6845299999995,0.27499569781448974,0.45479617340343015,1730.5306,1730.5306,2316.4534,1605.9284,1605.9284,758.4876,847.4408,71.04188700000029,34.83898359999999,1313.3533551999997,0.0,1659.4559377999992,1.1622,0.086,0.3196,2.1108,4.6412
dbpedia,route_priority,8,short_code_selected,8,8,128,10578023270251871138,8232653579061270536,1159832224,0.9496,458.38757072150867,2178.55330528,2188.607,2853.6547499999997,3190.308979999999,0.34186325469812073,0.5516102186467606,2161.1894,2161.1894,3060.2412,2036.5872,2036.5872,992.1844,1044.4028,90.92373999999981,43.87622860000014,1675.3232540000015,0.0,2115.6828742000066,2.0008,0.1858,0.684,4.3746,7.9306
dbpedia,route_priority,8,short_code_selected,8,8,192,10578023270251871138,8232653579061270536,1159832224,0.95548,338.0829441179693,2954.73150612,2967.561,3938.8917500000002,4370.220229999999,0.3449320692014466,0.5553993042705944,2977.8842,2977.8842,4555.4248,2853.282,2853.282,1451.856,1401.426,126.40269339999999,60.89787580000009,2328.5083626,0.0,2875.586068599997,2.0462,0.1938,0.7058,4.5024,8.1066
dbpedia,route_priority,8,short_code_selected,8,8,256,10578023270251871138,8232653579061270536,1159832224,0.95834,268.1012453174224,3726.84527152,3741.966,5024.4062,5547.708229999999,0.38716121728707464,0.6075953655396708,3750.0314,3750.0314,6050.3076,3625.4292,3625.4292,1900.7446,1724.6846,161.6181320000001,76.88344819999985,2958.3116862000043,0.0,3647.793303999993,3.0034,0.3302,1.1628,7.174,11.8072
dbpedia,route_priority,8,short_code_selected,8,8,460,10578023270251871138,8232653579061270536,1159832224,0.96282,166.82708709986304,5990.77020128,6007.5195,8290.02965,9199.523079999999,0.4376577081747907,0.6653735439472571,6028.8776,6028.8776,10818.8032,5904.2754,5904.2754,3279.3988,2624.8766,258.87847399999964,124.0704403999998,4689.255988000016,0.0,5753.535638600013,4.9934,0.6768,2.1854,12.898,19.3846
dbpedia,route_priority,10,equal_interval,2,8,64,10578023270251871138,4586395995942849617,1159832224,0.92758,805.2790038222239,1239.09777372,1234.833,1611.68415,1874.2163499999992,0.2715139442231076,0.4432491657951093,1274.476,1274.476,1572.4744,1149.8738,1149.8738,133.5022,1016.3716,49.17137019999997,25.39716079999999,913.6970974000012,0.0,1188.2206303999967,1.004,0.0786,0.2726,1.78,4.0158
dbpedia,route_priority,10,equal_interval,2,8,96,10578023270251871138,4586395995942849617,1159832224,0.94352,600.202515240223,1663.37153008,1663.0865,2165.6338,2470.7467999999994,0.2889347788676648,0.4728087563561148,1730.5306,1730.5306,2316.4534,1605.9284,1605.9284,196.5572,1409.3712,69.30355659999972,35.08541740000004,1254.0172347999996,0.0,1592.325007600002,1.1622,0.0984,0.3358,2.1944,4.6412
dbpedia,route_priority,10,equal_interval,2,8,128,10578023270251871138,4586395995942849617,1159832224,0.9496,476.95683716077275,2093.67146676,2102.215,2742.0681999999997,3060.079909999997,0.35825669732107157,0.5677250145007944,2161.1894,2161.1894,3060.2412,2036.5872,2036.5872,259.3858,1777.2014,87.16186980000006,44.185090599999945,1605.873204200002,0.0,2032.6432962000038,2.0008,0.2174,0.7168,4.5024,7.9306
dbpedia,route_priority,10,equal_interval,2,8,192,10578023270251871138,4586395995942849617,1159832224,0.95548,351.2959744724557,2843.70201104,2851.6615,3780.8136499999996,4216.5745099999995,0.360766298504545,0.5706954826931142,2977.8842,2977.8842,4555.4248,2853.282,2853.282,385.1988,2468.0832,123.92925639999972,61.25311959999999,2236.488222999997,0.0,2772.799486599998,2.0462,0.2252,0.7382,4.6264,8.1066
dbpedia,route_priority,10,equal_interval,2,8,256,10578023270251871138,4586395995942849617,1159832224,0.95834,277.71315508190884,3597.77061288,3607.7304999999997,4841.85375,5338.099519999993,0.4036092428580942,0.6220272376177248,3750.0314,3750.0314,6050.3076,3625.4292,3625.4292,510.3886,3115.0406,156.64635420000005,77.36492660000016,2850.403454999996,0.0,3525.05733939999,3.0034,0.383,1.2122,7.3444,11.8072
dbpedia,route_priority,10,equal_interval,2,8,460,10578023270251871138,4586395995942849617,1159832224,0.96282,171.62488627638538,5823.48792168,5831.2474999999995,8027.85215,8926.62159,0.4531581687827933,0.6771767279180381,6028.8776,6028.8776,10818.8032,5904.2754,5904.2754,905.9614,4998.314,265.73427599999917,125.29432740000044,4659.650618400018,0.0,5751.278101000002,4.9934,0.7356,2.2628,13.1268,19.3846
dbpedia,route_priority,10,equal_interval,4,8,64,10578023270251871138,4586395995942849617,1159832224,0.92758,797.3848215072642,1250.9957654,1243.5865,1634.18745,1968.8024199999993,0.2715139442231076,0.4432491657951093,1274.476,1274.476,1572.4744,1149.8738,1149.8738,265.7466,884.1272,49.85390899999986,25.413404800000002,897.6608775999978,0.0,1172.8041745999976,1.004,0.0786,0.2726,1.78,4.0158
dbpedia,route_priority,10,equal_interval,4,8,96,10578023270251871138,4586395995942849617,1159832224,0.94352,601.9442419578542,1658.4597728,1657.7984999999999,2173.4911,2478.9081899999987,0.2889347788676648,0.4728087563561148,1730.5306,1730.5306,2316.4534,1605.9284,1605.9284,390.468,1215.4604,63.428718999999866,35.09504640000001,1229.9447646000008,0.0,1555.1471035999987,1.1622,0.0984,0.3358,2.1944,4.6412
dbpedia,route_priority,10,equal_interval,4,8,128,10578023270251871138,4586395995942849617,1159832224,0.9496,475.0863011162013,2101.99741588,2109.714,2754.0492999999997,3079.552729999999,0.35825669732107157,0.5677250145007944,2161.1894,2161.1894,3060.2412,2036.5872,2036.5872,514.1852,1522.402,87.20441800000012,44.50941339999997,1614.5756716000024,0.0,2042.1317562000036,2.0008,0.2174,0.7168,4.5024,7.9306
dbpedia,route_priority,10,equal_interval,4,8,192,10578023270251871138,4586395995942849617,1159832224,0.95548,344.3789451611083,2900.661873,2906.1665000000003,3878.56595,4303.135769999998,0.360766298504545,0.5706954826931142,2977.8842,2977.8842,4555.4248,2853.282,2853.282,760.6502,2092.6318,127.10982099999977,61.32117880000002,2294.402482999993,0.0,2850.5111196000007,2.0462,0.2252,0.7382,4.6264,8.1066
dbpedia,route_priority,10,equal_interval,4,8,256,10578023270251871138,4586395995942849617,1159832224,0.95834,274.1830510632688,3644.21471136,3657.6935000000003,4903.58575,5403.073189999997,0.4036092428580942,0.6220272376177248,3750.0314,3750.0314,6050.3076,3625.4292,3625.4292,1004.4714,2620.9578,159.16972139999982,77.36041379999993,2871.998416200001,0.0,3555.7185173999965,3.0034,0.383,1.2122,7.3444,11.8072
dbpedia,route_priority,10,equal_interval,4,8,460,10578023270251871138,4586395995942849617,1159832224,0.96282,170.4828605035863,5862.45456112,5874.0635,8071.6537,8856.612189999994,0.4531581687827933,0.6771767279180381,6028.8776,6028.8776,10818.8032,5904.2754,5904.2754,1767.4638,4136.8116,261.4180674000002,124.57450020000007,4690.989858000004,0.0,5762.784237599996,4.9934,0.7356,2.2628,13.1268,19.3846
dbpedia,route_priority,10,equal_interval,8,8,64,10578023270251871138,4586395995942849617,1159832224,0.92758,812.2026932284817,1228.43737644,1224.3560000000002,1593.5933499999996,1894.7976099999998,0.2715139442231076,0.4432491657951093,1274.476,1274.476,1572.4744,1149.8738,1149.8738,520.0454,629.8284,44.594366800000024,25.38785699999997,902.1284358000012,0.0,1167.767278399998,1.004,0.0786,0.2726,1.78,4.0158
dbpedia,route_priority,10,equal_interval,8,8,96,10578023270251871138,4586395995942849617,1159832224,0.94352,610.8855951653618,1634.10285508,1635.4515000000001,2131.6809,2417.2655999999984,0.2889347788676648,0.4728087563561148,1730.5306,1730.5306,2316.4534,1605.9284,1605.9284,758.4876,847.4408,61.532444999999946,35.4434112,1232.9264986000023,0.0,1557.3034823999978,1.1622,0.0984,0.3358,2.1944,4.6412
dbpedia,route_priority,10,equal_interval,8,8,128,10578023270251871138,4586395995942849617,1159832224,0.9496,486.30791736655414,2053.27652628,2060.84,2678.58955,2991.863689999999,0.35825669732107157,0.5677250145007944,2161.1894,2161.1894,3060.2412,2036.5872,2036.5872,992.1844,1044.4028,78.17298819999984,44.18791180000002,1579.7020745999992,0.0,1990.7728971999961,2.0008,0.2174,0.7168,4.5024,7.9306
dbpedia,route_priority,10,equal_interval,8,8,192,10578023270251871138,4586395995942849617,1159832224,0.95548,358.4938934432748,2786.50479204,2796.527,3703.07505,4131.786739999997,0.360766298504545,0.5706954826931142,2977.8842,2977.8842,4555.4248,2853.282,2853.282,1451.856,1401.426,108.8994513999998,61.599823399999956,2203.9264532,0.0,2715.315885400005,2.0462,0.2252,0.7382,4.6264,8.1066
dbpedia,route_priority,10,equal_interval,8,8,256,10578023270251871138,4586395995942849617,1159832224,0.95834,286.9276254066812,3482.11395096,3493.7565,4694.6002499999995,5192.441919999995,0.4036092428580942,0.6220272376177248,3750.0314,3750.0314,6050.3076,3625.4292,3625.4292,1900.7446,1724.6846,138.76514399999985,77.38846259999984,2744.310517800003,0.0,3384.4215231999992,3.0034,0.383,1.2122,7.3444,11.8072
dbpedia,route_priority,10,equal_interval,8,8,460,10578023270251871138,4586395995942849617,1159832224,0.96282,173.64588026405713,5755.6464976,5754.744000000001,7941.27615,8859.901419999993,0.4531581687827933,0.6771767279180381,6028.8776,6028.8776,10818.8032,5904.2754,5904.2754,3279.3988,2624.8766,229.42886179999957,124.88234399999983,4573.449222400001,0.0,5584.043093799993,4.9934,0.7356,2.2628,13.1268,19.3846
dbpedia,route_priority,10,high_variance,2,8,64,10578023270251871138,12023714927513869893,1159832224,0.92758,816.1730410493922,1222.34001948,1216.829,1589.29695,1922.270509999995,0.27848605577689245,0.44972359181234123,1274.476,1274.476,1572.4744,1149.8738,1149.8738,133.5022,1016.3716,44.6575604,25.326841800000004,884.3413954000022,0.0,1147.6160450000004,1.004,0.0716,0.2796,1.806,4.0158
dbpedia,route_priority,10,high_variance,2,8,96,10578023270251871138,12023714927513869893,1159832224,0.94352,617.2682436605901,1617.12428352,1617.931,2099.68095,2389.413149999996,0.29547410084322834,0.48000517107644575,1730.5306,1730.5306,2316.4534,1605.9284,1605.9284,196.5572,1409.3712,62.30144259999995,34.97953640000006,1233.3932498000042,0.0,1556.2541023999972,1.1622,0.088,0.3434,2.2278,4.6412
dbpedia,route_priority,10,high_variance,2,8,128,10578023270251871138,12023714927513869893,1159832224,0.9496,490.27319641729474,2036.70791504,2045.6005,2662.2026,2981.9709499999994,0.3663534586165534,0.5718861120217891,2161.1894,2161.1894,3060.2412,2036.5872,2036.5872,259.3858,1777.2014,77.9326975999998,44.09873199999996,1564.4449065999963,0.0,1971.4917057999942,2.0008,0.1982,0.733,4.5354,7.9306
dbpedia,route_priority,10,high_variance,2,8,192,10578023270251871138,12023714927513869893,1159832224,0.95548,362.32428768095934,2756.88708756,2766.8954999999996,3672.2993999999994,4081.6383799999962,0.3702472876551657,0.5755063775195519,2977.8842,2977.8842,4555.4248,2853.282,2853.282,385.1988,2468.0832,109.3654508000001,61.430450599999794,2189.6704891999966,0.0,2696.6426404000017,2.0462,0.2058,0.7576,4.6654,8.1066
dbpedia,route_priority,10,high_variance,2,8,256,10578023270251871138,12023714927513869893,1159832224,0.95834,286.9947278946248,3481.29503612,3495.7704999999996,4678.0641000000005,5156.946889999998,0.40893653858959844,0.6268548004607358,3750.0314,3750.0314,6050.3076,3625.4292,3625.4292,510.3886,3115.0406,138.85984559999955,77.45586879999985,2769.5689062,0.0,3406.591062200001,3.0034,0.3606,1.2282,7.4014,11.8072
dbpedia,route_priority,10,high_variance,2,8,460,10578023270251871138,12023714927513869893,1159832224,0.96282,178.48184363999732,5599.51056232,5614.297500000001,7683.182449999999,8486.862879999997,0.4606480554331718,0.6819949857103061,6028.8776,6028.8776,10818.8032,5904.2754,5904.2754,905.9614,4998.314,224.06075299999998,124.2709598000001,4501.382831399998,0.0,5490.45236020001,4.9934,0.716,2.3002,13.2202,19.3846
dbpedia,route_priority,10,high_variance,4,8,64,10578023270251871138,12023714927513869893,1159832224,0.92758,815.7499379185297,1223.05904232,1216.3229999999999,1586.1849499999998,1938.8586899999984,0.27848605577689245,0.44972359181234123,1274.476,1274.476,1572.4744,1149.8738,1149.8738,265.7466,884.1272,44.65121379999977,25.348138799999973,879.2002927999997,0.0,1142.9566110000019,1.004,0.0716,0.2796,1.806,4.0158
dbpedia,route_priority,10,high_variance,4,8,96,10578023270251871138,12023714927513869893,1159832224,0.94352,613.2995515172963,1627.32381244,1628.1309999999999,2116.53145,2404.1711399999995,0.29547410084322834,0.48000517107644575,1730.5306,1730.5306,2316.4534,1605.9284,1605.9284,390.468,1215.4604,61.311840400000115,34.99959580000006,1238.6585436000023,0.0,1560.9016367999955,1.1622,0.088,0.3434,2.2278,4.6412
dbpedia,route_priority,10,high_variance,4,8,128,10578023270251871138,12023714927513869893,1159832224,0.9496,488.85614326911383,2042.6845652,2051.5325000000003,2667.9126499999998,2983.7178499999964,0.3663534586165534,0.5718861120217891,2161.1894,2161.1894,3060.2412,2036.5872,2036.5872,514.1852,1522.402,78.47706659999992,44.39138600000018,1562.2377912,0.0,1971.8138287999996,2.0008,0.1982,0.733,4.5354,7.9306
dbpedia,route_priority,10,high_variance,4,8,192,10578023270251871138,12023714927513869893,1159832224,0.95548,359.83127308244025,2776.13520688,2787.374,3683.9548999999997,4090.55328,0.3702472876551657,0.5755063775195519,2977.8842,2977.8842,4555.4248,2853.282,2853.282,760.6502,2092.6318,109.56515060000017,61.418935600000076,2200.264997999995,0.0,2710.8302527999936,2.0462,0.2058,0.7576,4.6654,8.1066
dbpedia,route_priority,10,high_variance,4,8,256,10578023270251871138,12023714927513869893,1159832224,0.95834,284.9797174719314,3505.8693872,3519.174,4707.08875,5236.7622999999985,0.40893653858959844,0.6268548004607358,3750.0314,3750.0314,6050.3076,3625.4292,3625.4292,1004.4714,2620.9578,140.82980260000008,77.19920260000023,2792.734942800003,0.0,3438.148206199997,3.0034,0.3606,1.2282,7.4014,11.8072
dbpedia,route_priority,10,high_variance,4,8,460,10578023270251871138,12023714927513869893,1159832224,0.96282,176.9439035767204,5648.2913118,5669.584500000001,7764.525949999999,8531.115539999995,0.4606480554331718,0.6819949857103061,6028.8776,6028.8776,10818.8032,5904.2754,5904.2754,1767.4638,4136.8116,227.8769980000005,124.28512160000002,4547.585235799984,0.0,5551.734995999993,4.9934,0.716,2.3002,13.2202,19.3846
dbpedia,route_priority,10,high_variance,8,8,64,10578023270251871138,12023714927513869893,1159832224,0.92758,812.1277478933655,1228.45383364,1222.5320000000002,1597.1210999999998,1930.0216199999943,0.27848605577689245,0.44972359181234123,1274.476,1274.476,1572.4744,1149.8738,1149.8738,520.0454,629.8284,44.65705379999984,25.321777600000075,882.6164226000005,0.0,1145.960543799998,1.004,0.0716,0.2796,1.806,4.0158
dbpedia,route_priority,10,high_variance,8,8,96,10578023270251871138,12023714927513869893,1159832224,0.94352,611.6896706170749,1631.97568236,1633.5735,2125.1209,2394.882549999999,0.29547410084322834,0.48000517107644575,1730.5306,1730.5306,2316.4534,1605.9284,1605.9284,758.4876,847.4408,61.5107721999998,34.98562559999997,1247.3945313999955,0.0,1570.068868000001,1.1622,0.088,0.3434,2.2278,4.6412
dbpedia,route_priority,10,high_variance,8,8,128,10578023270251871138,12023714927513869893,1159832224,0.9496,486.67347741636985,2051.79656828,2060.5485,2683.36,3001.221699999999,0.3663534586165534,0.5718861120217891,2161.1894,2161.1894,3060.2412,2036.5872,2036.5872,992.1844,1044.4028,77.84446140000007,44.06994060000002,1569.7475768000015,0.0,1978.7415127999957,2.0008,0.1982,0.733,4.5354,7.9306
dbpedia,route_priority,10,high_variance,8,8,192,10578023270251871138,12023714927513869893,1159832224,0.95548,358.79355069456824,2784.03131904,2797.6385,3698.09125,4101.0559099999955,0.3702472876551657,0.5755063775195519,2977.8842,2977.8842,4555.4248,2853.282,2853.282,1451.856,1401.426,110.19339580000003,61.12376639999987,2206.4305279999908,0.0,2718.000028399999,2.0462,0.2058,0.7576,4.6654,8.1066
dbpedia,route_priority,10,high_variance,8,8,256,10578023270251871138,12023714927513869893,1159832224,0.95834,284.2536717836557,3514.92446292,3532.8,4723.45675,5218.199739999995,0.40893653858959844,0.6268548004607358,3750.0314,3750.0314,6050.3076,3625.4292,3625.4292,1900.7446,1724.6846,138.47026939999935,77.19244160000012,2795.307568,0.0,3437.2374919999897,3.0034,0.3606,1.2282,7.4014,11.8072
dbpedia,route_priority,10,high_variance,8,8,460,10578023270251871138,12023714927513869893,1159832224,0.96282,176.69735139959556,5656.1171312,5668.246,7780.60635,8573.52113,0.4606480554331718,0.6819949857103061,6028.8776,6028.8776,10818.8032,5904.2754,5904.2754,3279.3988,2624.8766,226.6624774000001,124.49291340000029,4545.792794999996,0.0,5549.069032599989,4.9934,0.716,2.3002,13.2202,19.3846
dbpedia,route_priority,10,short_code_selected,2,8,64,10578023270251871138,12097386618661123718,1159832224,0.92758,818.2720089718583,1219.28388524,1217.2395000000001,1578.6604,1845.9873399999972,0.2701195219123506,0.442751133024553,1274.476,1274.476,1572.4744,1149.8738,1149.8738,133.5022,1016.3716,44.3632056,25.404802999999998,888.0018644000003,0.0,1150.5874286000014,1.004,0.077,0.2712,1.778,4.0158
dbpedia,route_priority,10,short_code_selected,2,8,96,10578023270251871138,12097386618661123718,1159832224,0.94352,606.0260640453341,1647.2211668,1647.9495,2153.9086500000003,2448.480389999998,0.2889347788676648,0.4723778333189692,1730.5306,1730.5306,2316.4534,1605.9284,1605.9284,196.5572,1409.3712,67.63194439999995,35.06645040000007,1257.9615139999964,0.0,1593.0001191999995,1.1622,0.0946,0.3358,2.1924,4.6412
dbpedia,route_priority,10,short_code_selected,2,8,128,10578023270251871138,12097386618661123718,1159832224,0.9496,476.7009475381646,2094.42909352,2101.255,2745.6223,3066.60805,0.35415833666533386,0.5658083877638515,2161.1894,2161.1894,3060.2412,2036.5872,2036.5872,259.3858,1777.2014,87.4821020000003,45.17754940000003,1604.6042932000005,0.0,2039.1466699999976,2.0008,0.2008,0.7086,4.4872,7.9306
dbpedia,route_priority,10,short_code_selected,2,8,192,10578023270251871138,12097386618661123718,1159832224,0.95548,360.5969758443486,2770.16769552,2779.2135,3689.9578,4090.965279999999,0.35754080735021015,0.568993166062221,2977.8842,2977.8842,4555.4248,2853.282,2853.282,385.1988,2468.0832,108.31357540000006,61.30855520000006,2189.072194000003,0.0,2695.703245999995,2.0462,0.2088,0.7316,4.6126,8.1066
dbpedia,route_priority,10,short_code_selected,2,8,256,10578023270251871138,12097386618661123718,1159832224,0.95834,286.9794999324061,3481.40541768,3492.583,4684.006899999999,5172.519049999999,0.4005460478124792,0.6194355986177925,3750.0314,3750.0314,6050.3076,3625.4292,3625.4292,510.3886,3115.0406,138.32888139999986,77.38558999999985,2759.314722999992,0.0,3396.355852199995,3.0034,0.357,1.203,7.3138,11.8072
dbpedia,route_priority,10,short_code_selected,2,8,460,10578023270251871138,12097386618661123718,1159832224,0.96282,177.96498909662415,5615.92643136,5630.273999999999,7716.740549999999,8537.43712,0.4511955781631754,0.6739370428071768,6028.8776,6028.8776,10818.8032,5904.2754,5904.2754,905.9614,4998.314,225.14437879999997,124.60473619999969,4529.827645799996,0.0,5528.108446800002,4.9934,0.7188,2.253,13.064,19.3846
dbpedia,route_priority,10,short_code_selected,4,8,64,10578023270251871138,12097386618661123718,1159832224,0.92758,815.9007883099783,1222.77098616,1217.618,1586.7019,1904.25315,0.2701195219123506,0.442751133024553,1274.476,1274.476,1572.4744,1149.8738,1149.8738,265.7466,884.1272,44.957115400000006,25.380220600000005,886.8772489999991,0.0,1152.349467999995,1.004,0.077,0.2712,1.778,4.0158
dbpedia,route_priority,10,short_code_selected,4,8,96,10578023270251871138,12097386618661123718,1159832224,0.94352,612.6272159578139,1629.47826136,1631.335,2128.63675,2424.784289999999,0.2889347788676648,0.4723778333189692,1730.5306,1730.5306,2316.4534,1605.9284,1605.9284,390.468,1215.4604,61.91256280000011,35.056035999999885,1247.5016144000003,0.0,1571.3395540000035,1.1622,0.0946,0.3358,2.1924,4.6412
dbpedia,route_priority,10,short_code_selected,4,8,128,10578023270251871138,12097386618661123718,1159832224,0.9496,491.60453180131236,2030.8771678,2040.2575,2651.3471499999996,2976.2681599999983,0.35415833666533386,0.5658083877638515,2161.1894,2161.1894,3060.2412,2036.5872,2036.5872,514.1852,1522.402,75.32083740000019,44.155314600000054,1556.8002971999963,0.0,1959.4009963999997,2.0008,0.2008,0.7086,4.4872,7.9306
dbpedia,route_priority,10,short_code_selected,4,8,192,10578023270251871138,12097386618661123718,1159832224,0.95548,361.2797640081495,2764.97229572,2774.4804999999997,3682.2087,4096.319009999998,0.35754080735021015,0.568993166062221,2977.8842,2977.8842,4555.4248,2853.282,2853.282,760.6502,2092.6318,110.92845419999978,61.59235440000003,2197.735252400003,0.0,2709.1322178000064,2.0462,0.2088,0.7316,4.6126,8.1066
dbpedia,route_priority,10,short_code_selected,4,8,256,10578023270251871138,12097386618661123718,1159832224,0.95834,286.6985914738801,3484.92986316,3499.2219999999998,4687.1989,5175.334869999998,0.4005460478124792,0.6194355986177925,3750.0314,3750.0314,6050.3076,3625.4292,3625.4292,1004.4714,2620.9578,133.70896060000027,77.34510180000001,2760.582606599999,0.0,3389.8208247999974,3.0034,0.357,1.203,7.3138,11.8072
dbpedia,route_priority,10,short_code_selected,4,8,460,10578023270251871138,12097386618661123718,1159832224,0.96282,177.91908727766645,5617.29765176,5634.0599999999995,7714.9334,8515.554699999991,0.4511955781631754,0.6739370428071768,6028.8776,6028.8776,10818.8032,5904.2754,5904.2754,1767.4638,4136.8116,221.19062620000076,124.83677879999985,4531.913688199988,0.0,5519.983530000001,4.9934,0.7188,2.253,13.064,19.3846
dbpedia,route_priority,10,short_code_selected,8,8,64,10578023270251871138,12097386618661123718,1159832224,0.92758,813.1361194522084,1227.0310914,1223.559,1594.57525,1902.3862699999997,0.2701195219123506,0.442751133024553,1274.476,1274.476,1572.4744,1149.8738,1149.8738,520.0454,629.8284,43.17982379999986,25.375369400000032,877.3259603999996,0.0,1137.664131799999,1.004,0.077,0.2712,1.778,4.0158
dbpedia,route_priority,10,short_code_selected,8,8,96,10578023270251871138,12097386618661123718,1159832224,0.94352,611.1646418522586,1633.34875168,1634.3935000000001,2129.4081,2429.08309,0.2889347788676648,0.4723778333189692,1730.5306,1730.5306,2316.4534,1605.9284,1605.9284,758.4876,847.4408,61.04190680000006,35.08248640000015,1256.8895572000033,0.0,1580.768459399996,1.1622,0.0946,0.3358,2.1924,4.6412
dbpedia,route_priority,10,short_code_selected,8,8,128,10578023270251871138,12097386618661123718,1159832224,0.9496,488.6512544772953,2043.59352096,2052.638,2670.6724,3003.186469999999,0.35415833666533386,0.5658083877638515,2161.1894,2161.1894,3060.2412,2036.5872,2036.5872,992.1844,1044.4028,75.43402660000007,44.15703639999993,1566.5793917999986,0.0,1971.1944610000014,2.0008,0.2008,0.7086,4.4872,7.9306
dbpedia,route_priority,10,short_code_selected,8,8,192,10578023270251871138,12097386618661123718,1159832224,0.95548,359.3024536215355,2780.23770524,2790.5564999999997,3698.1434999999997,4136.954089999999,0.35754080735021015,0.568993166062221,2977.8842,2977.8842,4555.4248,2853.282,2853.282,1451.856,1401.426,105.57425580000034,61.290689000000185,2202.3594879999955,0.0,2707.190134200003,2.0462,0.2088,0.7316,4.6126,8.1066
dbpedia,route_priority,10,short_code_selected,8,8,256,10578023270251871138,12097386618661123718,1159832224,0.95834,280.80881831090693,3557.99744128,3563.2575,4818.9950499999995,5355.036109999999,0.4005460478124792,0.6194355986177925,3750.0314,3750.0314,6050.3076,3625.4292,3625.4292,1900.7446,1724.6846,135.20340580000016,77.34101080000023,2791.8071836000004,0.0,3428.898257200004,3.0034,0.357,1.203,7.3138,11.8072
dbpedia,route_priority,10,short_code_selected,8,8,460,10578023270251871138,12097386618661123718,1159832224,0.96282,172.34229459498067,5799.25403992,5811.1900000000005,8024.25335,8864.159019999994,0.4511955781631754,0.6739370428071768,6028.8776,6028.8776,10818.8032,5904.2754,5904.2754,3279.3988,2624.8766,243.29919020000062,124.5182575999999,4642.3917311999985,0.0,5684.78877219998,4.9934,0.7188,2.253,13.064,19.3846
dbpedia,route_priority,12,equal_interval,2,8,64,10578023270251871138,6524399178381431346,1159832224,0.92758,817.1155765413448,1220.97373912,1212.5459999999998,1596.36615,1959.4908999999998,0.28266932270916334,0.44887693610239554,1274.476,1274.476,1572.4744,1149.8738,1149.8738,133.5022,1016.3716,43.72446319999993,25.595515400000004,872.2557887999989,0.0,1132.9964658000001,1.004,0.0858,0.2838,1.8026,4.0158
dbpedia,route_priority,12,equal_interval,2,8,96,10578023270251871138,6524399178381431346,1159832224,0.94352,620.1138626466102,1609.7872962,1611.114,2094.39205,2382.8607399999996,0.30356220960247804,0.4802637248987331,1730.5306,1730.5306,2316.4534,1605.9284,1605.9284,196.5572,1409.3712,61.299945800000245,35.365675799999885,1234.053632400001,0.0,1555.2710389999995,1.1622,0.1064,0.3528,2.229,4.6412
dbpedia,route_priority,12,equal_interval,2,8,128,10578023270251871138,6524399178381431346,1159832224,0.9496,492.6557755047095,2026.89955952,2035.659,2646.1803,2968.2914499999993,0.3707516993202719,0.5733740196202053,2161.1894,2161.1894,3060.2412,2036.5872,2036.5872,259.3858,1777.2014,77.28645499999999,44.53419639999995,1555.5674557999962,0.0,1962.438889200002,2.0008,0.2226,0.7418,4.5472,7.9306
dbpedia,route_priority,12,equal_interval,2,8,192,10578023270251871138,6524399178381431346,1159832224,0.95548,357.7975138458145,2791.9102184,2798.438,3726.5640000000003,4151.76521,0.3752321376209559,0.5765919127624405,2977.8842,2977.8842,4555.4248,2853.282,2853.282,385.1988,2468.0832,108.89237580000008,61.727390800000016,2180.864349200008,0.0,2687.2501597999976,2.0462,0.2316,0.7678,4.6742,8.1066
dbpedia,route_priority,12,equal_interval,2,8,256,10578023270251871138,6524399178381431346,1159832224,0.95834,288.3772347462858,3464.62998948,3476.7315,4661.56565,5172.2243100000005,0.4152627022707598,0.6263805135849312,3750.0314,3750.0314,6050.3076,3625.4292,3625.4292,510.3886,3115.0406,133.96366280000015,77.96838799999995,2748.9990825999985,0.0,3378.4100282000104,3.0034,0.39,1.2472,7.3958,11.8072
dbpedia,route_priority,12,equal_interval,2,8,460,10578023270251871138,6524399178381431346,1159832224,0.96282,179.24632177090936,5575.68043544,5593.495,7667.0134,8471.816069999999,0.461048584131053,0.6795187932688835,6028.8776,6028.8776,10818.8032,5904.2754,5904.2754,905.9614,4998.314,219.14246740000067,125.4505224000002,4506.88820899999,0.0,5490.522271399988,4.9934,0.7686,2.3022,13.1722,19.3846
